id,name,altname,label,date,middletime,jd,alpha,value,value_err,reference,obsmode,filter,weighted_mean,N,exptime,comment,airmass
3200,Phaethon,1983 TB,Phaethon,2017-12-18,11:03:15,2458105.961,86.38,32,0.6,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-18,11:06:17,2458105.963,86.41,31.2,0.6,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-18,11:09:10,2458105.965,86.44,31,0.5,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-18,11:12:11,2458105.967,86.46,31.3,0.5,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-18,11:15:04,2458105.969,86.49,30.7,0.5,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-18,11:17:57,2458105.971,86.52,32.9,0.5,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-18,11:20:58,2458105.973,86.54,30.2,0.5,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-18,11:23:51,2458105.975,86.57,32.4,0.5,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-18,11:26:52,2458105.977,86.6,32.8,0.6,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-18,11:29:45,2458105.979,86.62,31.7,0.6,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-18,11:32:47,2458105.981,86.65,31.7,0.5,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-18,11:35:48,2458105.983,86.68,33.1,0.5,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-18,11:38:49,2458105.985,86.7,33.8,0.5,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-18,11:41:42,2458105.987,86.73,30.7,0.5,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-18,11:44:44,2458105.989,86.76,33.2,0.6,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-18,11:47:36,2458105.991,86.78,33.5,0.6,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-18,11:50:47,2458105.994,86.81,33.6,0.6,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-18,11:53:39,2458105.996,86.84,34.7,0.7,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-18,11:56:41,2458105.998,86.86,33,0.7,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-18,11:59:34,2458106,86.89,32.5,0.6,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-18,12:02:44,2458106.002,86.92,33.2,0.6,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,08:58:59,2458106.874,97.17,35.3,0.9,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,09:02:00,2458106.876,97.19,36.4,0.9,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,09:04:53,2458106.878,97.21,38.9,1,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,09:07:46,2458106.88,97.23,38,0.9,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,09:10:30,2458106.882,97.26,37.8,0.9,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,09:13:23,2458106.884,97.28,35.9,0.9,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,09:16:16,2458106.886,97.3,37.4,0.9,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,09:19:17,2458106.888,97.32,35.8,0.9,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,09:25:03,2458106.892,97.36,40.2,1.1,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,09:27:56,2458106.894,97.39,37.4,1.1,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,09:30:48,2458106.896,97.41,40.2,1.1,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,09:33:41,2458106.898,97.43,42,1.2,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,09:37:35,2458106.901,97.46,39,1.1,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,09:41:28,2458106.904,97.49,40.7,1.3,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,09:47:13,2458106.908,97.53,37.2,1.2,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,09:50:06,2458106.91,97.55,37.2,1.3,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,09:52:59,2458106.912,97.57,40.1,1.4,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,09:58:53,2458106.916,97.62,35.3,1.2,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,10:01:37,2458106.918,97.64,37.9,1.3,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,10:04:39,2458106.92,97.66,38.9,1.3,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,10:07:32,2458106.922,97.68,39,1.3,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,10:10:24,2458106.924,97.7,40.9,1.4,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,10:16:19,2458106.928,97.75,36.1,1.1,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,10:19:03,2458106.93,97.77,37.7,1.2,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,10:21:56,2458106.932,97.79,37.5,1.2,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,10:24:57,2458106.934,97.81,39.4,1.1,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,10:27:50,2458106.936,97.83,40.4,1.1,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,10:30:43,2458106.938,97.85,39,1,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,10:33:36,2458106.94,97.87,39,0.9,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,10:36:28,2458106.942,97.9,37.9,0.9,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,10:39:30,2458106.944,97.92,38.8,0.9,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,10:42:23,2458106.946,97.94,38.8,0.9,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,10:45:15,2458106.948,97.96,37,0.8,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,10:48:08,2458106.95,97.98,35.8,1,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,10:51:18,2458106.952,98,39.1,1,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,10:54:20,2458106.954,98.03,37.8,1,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,10:57:21,2458106.956,98.05,36.6,1.2,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,11:00:23,2458106.959,98.07,35.4,1.2,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,11:03:33,2458106.961,98.09,38.2,1.3,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,11:06:43,2458106.963,98.12,39.1,1.8,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,11:10:19,2458106.965,98.14,37.1,1.9,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,11:13:20,2458106.968,98.17,35,2,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,11:16:30,2458106.97,98.19,37.5,2.1,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,11:19:58,2458106.972,98.21,34.7,1.9,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-20,08:39:24,2458107.861,106.55,43.1,2.7,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-20,08:44:18,2458107.864,106.58,41.6,3.3,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-20,08:49:12,2458107.868,106.61,46.3,3.8,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-20,08:53:57,2458107.871,106.64,49.8,4.9,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-20,08:58:50,2458107.874,106.67,44.1,3.3,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-20,09:08:29,2458107.881,106.72,43.8,3.4,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-20,09:13:23,2458107.884,106.75,42,2.9,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-20,09:18:08,2458107.888,106.78,44.8,3.2,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-20,09:23:02,2458107.891,106.81,38.9,2.8,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-20,09:27:56,2458107.894,106.84,37.9,3.1,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-20,09:32:49,2458107.898,106.87,38.9,2.9,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-20,09:37:35,2458107.901,106.89,35.9,3.5,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-20,09:42:28,2458107.904,106.92,43.9,4.6,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-20,09:52:16,2458107.911,106.98,37.7,4,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-20,09:57:10,2458107.915,107.01,37.3,3.6,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-20,10:02:03,2458107.918,107.04,40.4,3.5,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-20,10:06:57,2458107.921,107.06,36.5,3.1,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-20,10:11:51,2458107.925,107.09,44.6,3.5,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-20,10:21:38,2458107.932,107.15,36.6,3,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-20,10:26:32,2458107.935,107.18,39.2,3.1,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-21,08:51:30,2458108.869,114.04,46.7,4.6,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-21,09:00:25,2458108.875,114.08,47.7,5.6,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-21,09:09:21,2458108.881,114.12,54.4,5.8,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-21,09:18:17,2458108.888,114.16,50.2,3.5,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-21,09:27:12,2458108.894,114.21,45.4,2.7,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-21,09:36:08,2458108.9,114.25,38.7,1.9,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-21,09:45:04,2458108.906,114.29,43.7,2.6,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-14,18:07:12,2458102.255,36.79,5.27,0.3,2018MNRAS.479.3498D,pol,V,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-14,18:12:57,2458102.259,36.85,5.45,0.3,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-14,19:59:31,2458102.333,37.53,5.08,0.3,2018MNRAS.479.3498D,pol,B,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-14,18:23:02,2458102.266,36.92,5.71,0.2,2018MNRAS.479.3498D,pol,I,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,16:42:14,2458103.196,47.48,9.89,0.6,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,16:52:19,2458103.203,47.55,9.86,0.6,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,16:58:04,2458103.207,47.63,9.89,0.7,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,17:05:16,2458103.212,47.69,10.01,0.7,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,17:12:28,2458103.217,47.76,10.04,0.7,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,17:21:07,2458103.223,47.83,10.03,0.7,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,17:29:45,2458103.229,47.91,10.07,0.7,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,17:36:57,2458103.234,47.98,10.07,0.7,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,17:45:36,2458103.24,47.98,10.09,0.6,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,17:52:48,2458103.245,48.12,10.1,0.6,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,18:02:52,2458103.252,48.2,10.18,0.6,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,18:10:04,2458103.257,48.28,10.32,0.7,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,18:18:43,2458103.263,48.36,10.24,0.7,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,18:27:21,2458103.269,48.43,10.4,0.8,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,18:36:00,2458103.275,48.52,10.54,0.8,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,18:44:38,2458103.281,48.59,10.46,0.9,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,18:51:50,2458103.286,48.66,10.78,0.4,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,18:53:16,2458103.287,48.67,10.62,1,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,19:00:28,2458103.292,48.74,10.74,0.7,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,19:09:07,2458103.298,48.82,10.86,0.6,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,19:17:45,2458103.304,48.89,10.81,0.6,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,19:26:24,2458103.31,47.98,10.83,0.6,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,19:35:02,2458103.316,49.05,10.85,0.6,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,19:43:40,2458103.322,49.12,10.86,0.6,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,19:50:52,2458103.327,49.19,10.9,0.2,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,19:52:19,2458103.328,49.22,10.8,0.6,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,20:00:57,2458103.334,49.3,10.85,0.6,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,20:09:36,2458103.34,49.36,10.75,0.6,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,20:19:40,2458103.347,49.39,10.65,0.6,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,20:28:19,2458103.353,49.54,10.87,0.6,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,20:39:50,2485103.361,49.77,11.03,0.4,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,21:53:16,2458103.412,50.32,11.34,0.3,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,22:52:19,2458103.453,50.87,11.9,0.2,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,18:46:04,2458103.282,48.59,10.5,0.4,2018MNRAS.479.3498D,pol,V,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,19:43:40,2458103.322,49.13,10.68,0.3,2018MNRAS.479.3498D,pol,V,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,20:47:02,2458103.366,49.7,10.78,0.2,2018MNRAS.479.3498D,pol,V,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,21:46:04,2458103.407,50.26,11.01,0.3,2018MNRAS.479.3498D,pol,V,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,22:46:33,2458103.449,50.82,11.69,0.3,2018MNRAS.479.3498D,pol,V,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,19:01:55,2458103.293,48.73,11.27,0.2,2018MNRAS.479.3498D,pol,I,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,20:03:50,2458103.336,49.31,11.33,0.2,2018MNRAS.479.3498D,pol,I,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,21:02:52,2458103.377,49.85,11.55,0.2,2018MNRAS.479.3498D,pol,I,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,22:01:55,2458103.418,50.41,11.89,0.5,2018MNRAS.479.3498D,pol,I,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,23:02:24,2458103.46,50.96,12.4,0.2,2018MNRAS.479.3498D,pol,I,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,19:22:04,2458103.307,48.91,10.19,0.7,2018MNRAS.479.3498D,pol,B,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,20:24:00,2458103.35,49.49,10.14,0.7,2018MNRAS.479.3498D,pol,B,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,21:24:28,2458103.392,50.04,10.41,0.4,2018MNRAS.479.3498D,pol,B,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,22:23:31,2458103.433,50.59,10.95,0.4,2018MNRAS.479.3498D,pol,B,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-15,23:25:26,2458103.476,51.17,11.13,0.4,2018MNRAS.479.3498D,pol,B,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-16,18:47:31,2458104.283,62.57,16.93,0.8,2018MNRAS.479.3498D,pol,V,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-16,19:29:16,2458104.312,62.99,17.37,0.8,2018MNRAS.479.3498D,pol,V,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-16,19:53:45,2458104.329,63.25,17.92,0.8,2018MNRAS.479.3498D,pol,V,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-16,20:34:04,2458104.357,63.66,18.37,0.9,2018MNRAS.479.3498D,pol,V,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-16,21:01:26,2458104.376,63.92,18.39,0.9,2018MNRAS.479.3498D,pol,V,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-16,21:43:12,2458104.405,64.36,18.1,0.9,2018MNRAS.479.3498D,pol,V,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-16,22:07:40,2458104.422,64.62,18.3,0.9,2018MNRAS.479.3498D,pol,V,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-16,23:02:24,2458104.46,65.18,18.54,0.9,2018MNRAS.479.3498D,pol,V,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-16,18:56:09,2458104.289,62.66,17.27,1,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-16,19:37:55,2458104.318,63.08,17.87,1,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-16,20:02:24,2458104.335,63.33,18.46,1,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-16,20:41:16,2458104.362,63.74,18.78,1,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-16,21:08:38,2458104.381,64.03,18.56,1,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-16,21:50:24,2458104.41,64.44,18.55,1,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-16,22:20:38,2458104.431,64.75,18.55,1,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-16,23:12:28,2458104.467,65.29,19.12,1.1,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-16,19:04:48,2458104.295,62.73,18.21,0.7,2018MNRAS.479.3498D,pol,I,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-16,19:46:33,2458104.324,63.16,18.94,0.8,2018MNRAS.479.3498D,pol,I,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-16,20:09:36,2458104.34,63.41,19.37,0.9,2018MNRAS.479.3498D,pol,I,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-16,20:51:21,2458104.369,63.83,19.6,0.6,2018MNRAS.479.3498D,pol,I,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-16,21:18:43,2458104.388,64.11,19.35,0.7,2018MNRAS.479.3498D,pol,I,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-16,21:59:02,2458104.416,64.52,19.65,0.6,2018MNRAS.479.3498D,pol,I,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-16,22:32:09,2458104.439,64.86,19.51,0.5,2018MNRAS.479.3498D,pol,I,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-16,19:17:45,2458104.304,62.86,16.66,0.5,2018MNRAS.479.3498D,pol,B,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-16,20:22:33,2458104.349,63.51,17.85,0.7,2018MNRAS.479.3498D,pol,B,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-16,21:31:40,2458104.397,64.21,17.3,0.6,2018MNRAS.479.3498D,pol,B,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-16,22:48:00,2458104.45,65,17.65,0.9,2018MNRAS.479.3498D,pol,B,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-17,18:43:12,2458105.28,77.12,26.65,1.2,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-17,19:43:40,2458105.322,77.72,25.04,2.3,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-17,20:45:36,2458105.365,78.34,26.42,1,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-17,21:10:04,2458105.382,78.57,27.25,1,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-17,21:36:00,2458105.4,78.82,27.95,1.1,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-17,19:14:52,2458105.302,77.42,24.55,1.2,2018MNRAS.479.3498D,pol,B,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-17,20:15:21,2458105.344,78.03,24.15,1.3,2018MNRAS.479.3498D,pol,B,0,1,,,
